공종,공정,공정설명,설비,물질,유해위험요인 분류,유해위험요인 원인,유해위험요인,관련근거(법규),위험 가능성,위험 중대성,위험성,감소대책
양중기 작업,리프트,화물 등을 운반하는 리프트를 이용한 작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),"리프트가 각층 슬라브의 높이
에 맞게 멈추지 않은 상태에서
탑승중 추락","안전보건규칙
제155조 [운반구의 정치위치]","하
(1)","중
(2)","낮음
(2)",1. 리프트는 각층 탑승장의 높이에 맞게 멈춘후 탑승 실시
양중기 작업,리프트,화물 등을 운반하는 리프트를 이용한 작업,기중기(이동식크레인 등),,5. 작업특성요인,5.4 근로자 실수(휴먼에러),"리프트 승강중 승강장에서 밖
으로 몸을 내밀던중 리프트에
충돌",-,"하
(1)","중
(2)","낮음
(2)",1. 몸을 밖으로 내밀지 않도록 방호 조치 및 교육 실시
양중기 작업,리프트,화물 등을 운반하는 리프트를 이용한 작업,기중기(이동식크레인 등),,6. 작업환경요인,6.6 조직 안전문화,"전담운전원 부재시 근로자가
임의로 리프트를 운행하던중
리프트와 건물 사이로 추락",-,"하
(1)","중
(2)","낮음
(2)",1. 전담운전원 배치
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,고소작업차(고소작업대 등),,1. 기계(설비)적 요인,"1.3 기계(설비)의 낙하, 비래, 전복, 붕괴, 전도위험 부분","곤도라를 현장에서 임의제작
하고 윈치로 인양하던중 윈치
의 와이어드럼의 기어축 파단
으로 인양중인 곤도라 낙하",-,"하
(1)","중
(2)","낮음
(2)",1.  안전장치가 부착된 공장 제작용 곤도라 사용
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,고소작업차(고소작업대 등),,1. 기계(설비)적 요인,1.4 충돌위험 부분,"곤도라의 과적재, 과다 인원
탑승하여 운행중 곤도라 낙하","안전보건규칙
제133조 [정격하중 등의 표시]","중
(2)","중
(2)","보통
(4)",1. 정격하중 표시
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,고소작업차(고소작업대 등),자재,1. 기계(설비)적 요인,1.4 충돌위험 부분,"곤도라 하부에서 작업중 곤도
라에서 떨어지는 물체에 낙하","안전보건규칙
제14조 [낙하물에 의한 위험의 방지]","하
(1)","중
(2)","낮음
(2)",1. 하부 근로자 통제 실시
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,고소작업차(고소작업대 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),곤도라 상부 고정부가 풀리면서 탑승 근로자가 곤도라와 함께 추락,-,"하
(1)","중
(2)","낮음
(2)",1. 풀리지 않도록 클립 등으로 견고한 구조물에 체결
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,고소작업차(고소작업대 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),"작업발판이 부러지거나 탈락
되면서 곤도라에서 추락","안전보건규칙
제56조 [작업발판의 구조]","하
(1)","중
(2)","낮음
(2)",1. 작업발판은 부러지거나 탈락되지않토록 견고한것 사용
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,작업발판,,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),"작업발판이 부러지거나 탈락
되면서 곤도라에서 추락","안전보건규칙
제56조 [작업발판의 구조]","하
(1)","중
(2)","낮음
(2)",1. 작업발판은 부러지거나 탈락되지않토록 견고한것 사용
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,고소작업차(고소작업대 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),"와이어로프 연결부가 풀리면
서 곤도라가 중심을 잃고 기울
어져 탑승 근로자 추락",-,"하
(1)","중
(2)","낮음
(2)",1. 와이어로프 체결은 클립 등으로 3 개소 이상 견고하게 체결
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,고소작업차(고소작업대 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),"곤도라 작업중 와이어로프가
끊어지면서 곤도라에서 추락","안번보건규칙
제163조 [와이어로프 등 달기구의 안전계수]","하
(1)","중
(2)","낮음
(2)",1. 와이어로프는 수시 점검
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,고소작업차(고소작업대 등),,1. 기계(설비)적 요인,1.6 추락위험 부분(개구부 등),곤도라에 수직 구명줄 미설치로 추락,-,"하
(1)","중
(2)","낮음
(2)",1. 곤도라에 수직 구명줄 설치
양중기 작업,곤도라,화물 등을 운반 및 고소작업을 하는 곤도라를 이용한 작업,안전시설물,,6. 작업환경요인,6.6 조직안전문화,안전대 미착용하고 작업,"안전보건규칙
제32조 [보호구의 지급 등]","하
(1)","중
(2)","낮음
(2)",1. 안전대 체결하고 작업
양중기 작업,윈치,도르래를 이용하여 중량물을 인양하는 윈치를 이용한 작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,1.4 충돌위험 부분,"물체 인양중 신호체계 불량
으로 인양물 급속 낙하","안전보건규칙
제40조 [신호]","하
(1)","중
(2)","낮음
(2)",1. 일정한 신호방법 규정
양중기 작업,윈치,도르래를 이용하여 중량물을 인양하는 윈치를 이용한 작업,기중기(이동식크레인 등),자재,1. 기계(설비)적 요인,1.4 충돌위험 부분,"와이어로프가 드럼에 불규칙
적으로 감겨, 꼬이면서 와이어
로프 파단, 자재 낙하",-,"하
(1)","중
(2)","낮음
(2)",1. 와이어로프가 드럼에 감길때 꼬이지 않도록 조절
양중기 작업,윈치,도르래를 이용하여 중량물을 인양하는 윈치를 이용한 작업,기중기(이동식크레인 등),,1. 기계(설비)적 요인,1.4 충돌위험 부분,"와이어로프가 드럼에 감기던
중 근로자가 와이어로프에 협착",-,"하
(1)","중
(2)","낮음
(2)",1. 와이어로프가 드럼에 감길때 안전 거리 유지
양중기 작업,윈치,도르래를 이용하여 중량물을 인양하는 윈치를 이용한 작업,기중기(이동식크레인 등),자재,1. 기계(설비)적 요인,1.4 충돌위험 부분,"윈치 브레이크와 클러치 고장
으로 인양중인 자재 낙하",-,"하
(1)","중
(2)","낮음
(2)",1. 수시 점검하여 안전성 확인
양중기 작업,윈치,도르래를 이용하여 중량물을 인양하는 윈치를 이용한 작업,기중기(이동식크레인 등),,5. 작업특성요인,5.4 근로자 실수(휴먼에러),"윈치 운전 미숙에 의해 인양중
자재 낙하",-,"하
(1)","중
(2)","낮음
(2)","1. 윈치 조작 운전원의 사용방법 숙지, 경험정도 파악하여 작업 실시"
위험기계기구 작업,목재가공용둥근톱,건축물 공사시 자재가공을 위한 목재가공용둥근톱을 이용한 작업,공구류,,1. 기계(설비)적 요인,"1.1 협착위험 부분(감김,끼임)","날 접촉 예방장치(덮개)미설치
로 목재 가공 작업중 손가락
절단","안전보건규칙
제106조 [둥근톱기계의 톱날접촉예방장치]","중
(2)","중
(2)","보통
(4)",1. 날 접촉 예방장치 설치
위험기계기구 작업,목재가공용둥근톱,건축물 공사시 자재가공을 위한 목재가공용둥근톱을 이용한 작업,공구류,,1. 기계(설비)적 요인,1.4 충돌위험 부분,"경사지에 목재 가공용 둥근톱
설치로 사용중 전도",-,"하
(1)","중
(2)","낮음
(2)",1. 경사지에서 작업금지
위험기계기구 작업,목재가공용둥근톱,건축물 공사시 자재가공을 위한 목재가공용둥근톱을 이용한 작업,공구류,,1. 기계(설비)적 요인,"1.5 넘어짐
(미끄러짐, 걸림, 헛디딤","주변 정리정돈 미실시로 작업
중 자재 등에 걸려 넘어짐","안전보건규칙
제3조 [전도의 방지]","하
(1)","중
(2)","낮음
(2)",1. 작업장 주변 정리정돈
위험기계기구 작업,목재가공용둥근톱,건축물 공사시 자재가공을 위한 목재가공용둥근톱을 이용한 작업,전기설비,전류,2. 전기적 요인,2.1 감전(안전전압초과),"누전차단기 미설치로 작업중
누설 전류에 의한 감전","안전보건규칙
제304조 [누전차단기에 의한 감전방지]","하
(1)","중
(2)","낮음
(2)",1. 누전차단기 설치
위험기계기구 작업,목재가공용둥근톱,건축물 공사시 자재가공을 위한 목재가공용둥근톱을 이용한 작업,공구류,분진,3.화학(물질)적 요인,3.5 고체(분진),목재가공시 목분진 발생,"안전보건규칙
제32조 [보호구의 지급 등]","하
(1)","중
(2)","낮음
(2)",1. 방진마스크 등 개인보호구 착용
위험기계기구 작업,목재가공용둥근톱,건축물 공사시 자재가공을 위한 목재가공용둥근톱을 이용한 작업,공구류,,6. 작업환경요인,6.6 조직안전문화,"안전모 등 개인보호구 미착용
하고 작업중 부딪히거나 찔림","안전보건규칙
제32조 [보호구의 지급 등]","하
(1)","중
(2)","낮음
(2)",1. 개인보호구 착용
위험기계기구 작업,연삭기,건축물 공사시 자재가공을 위한 연삭기를 이용한 작업,공구류,,1. 기계(설비)적 요인,"1.1 협착위험 부분(감김,끼임)","연삭 숫돌에 톱날 덮개 미설치
하고 사용중 톱날에 손가락 절단 또는 신체 손상","안전보건규칙
제90조 [날아오는 가공물 등에 의한 위험의 방지]","하
(1)","중
(2)","낮음
(2)",1. 덮개 설치
위험기계기구 작업,연삭기,건축물 공사시 자재가공을 위한 연삭기를 이용한 작업,공구류,,1. 기계(설비)적 요인,1.4 충돌위험 부분,"작업중 연삭 숫돌이 파손되면
서 신체 손상","안전보건규칙
제90조 [날아오는 가공물 등에 의한 위험의 방지]","하
(1)","중
(2)","낮음
(2)",1. 덮개 설치
위험기계기구 작업,연삭기,건축물 공사시 자재가공을 위한 연삭기를 이용한 작업,공구류,,1. 기계(설비)적 요인,1.4 충돌위험 부분,"연삭 숫돌의 측면을 사용하던
중 숫돌 파손에 의한 신체 손상","안전보건규칙
제96조 [작업도구 등의 목적 외 사용 금지 등]","하
(1)","중
(2)","낮음
(2)",1. 측면을 사용토록 되어 있지 않는 숫돌은 측면 사용 금지
위험기계기구 작업,연삭기,건축물 공사시 자재가공을 위한 연삭기를 이용한 작업,공구류,전류,2. 전기적 요인,2.1 감전(안전전압초과),"접지형 플러그를 비접지형 콘
센트에 꽂아 사용중 접지 미연
결로 감전","안전보건규칙
제302조 [전기 기계 · 기구의 접지]","하
(1)","중
(2)","낮음
(2)",1. 접지형 플러그는 접지형 콘센트에 꽂아 사용
위험기계기구 작업,연삭기,건축물 공사시 자재가공을 위한 연삭기를 이용한 작업,공구류,전류,2. 전기적 요인,2.1 감전(안전전압초과),"누전 차단기 미연결, 접지 미
실시하고 사용중 감전 발생","안전보건규칙
제304조 [누전차단기에 의한 감전방지]","하
(1)","중
(2)","낮음
(2)","1. 누전차단기 설치
2. 접지 실시"
위험기계기구 작업,연삭기,건축물 공사시 자재가공을 위한 연삭기를 이용한 작업,공구류,분진,3. 화학(물질)적 요인,3.5 고체(분진),연삭 작업시 분진 발생,"안전보건규칙
제32조 [보호구의 지급 등]","중
(2)","대
(3)","높음
(6)",1. 보호구 미착용
위험기계기구 작업,연삭기,건축물 공사시 자재가공을 위한 연삭기를 이용한 작업,공구류,,5. 작업특성요인,5.4 근로자 실수(휴먼에러),연삭 숫돌 교체중 오조작에 의한 손가락 절단,-,"하
(1)","중
(2)","낮음
(2)",1. 연삭 숫돌 교체시 전기 차단하고 작업 실시
위험기계기구 작업,연삭기,건축물 공사시 자재가공을 위한 연삭기를 이용한 작업,공구류,분진,6. 작업환경요인,6.6 조직안전문화,"보안경 등 개인보호구 미착용
하고 작업중 파편에 안구 손상","안전보건규칙
제32조 [보호구의 지급 등]","하
(1)","중
(2)","낮음
(2)",1. 개인보호구 착용 철저
위험기계기구 작업,공기압축기,건축물 공사시 자재가공을 위한 공기압축기를 이용한 작업,공구류,,1. 기계(설비)적 요인,"1.1 협착위험 부분(감김,끼임)","벨트 회전부에 덮개 미설치로
사용중 벨트에 협착","안전보건규칙
제87조 [원동기 · 회전축 등의 위험 방지]","하
(1)","중
(2)","낮음
(2)",1. 덮개 설치
위험기계기구 작업,공기압축기,건축물 공사시 자재가공을 위한 공기압축기를 이용한 작업,공구류,,1. 기계(설비)적 요인,1.4 충돌위험 부분,"공기 압축기에 의한 자동 못
박기 기계 사용중 못 튀면서
안구 손상",-,"하
(1)","중
(2)","낮음
(2)",1. 공기압축기에 의한 자동 못박기 기계기구 사용시 보안경 등 보호구 착용
위험기계기구 작업,공기압축기,건축물 공사시 자재가공을 위한 공기압축기를 이용한 작업,공구류,,1. 기계(설비)적 요인,1.4 충돌위험 부분,"공기압축기 사용한 타정 작업
중 작업대 전도",-,"하
(1)","중
(2)","낮음
(2)","1. 작업대는 전도, 추락위험이 없도록 평탄한 장소에 설치"
위험기계기구 작업,공기압축기,건축물 공사시 자재가공을 위한 공기압축기를 이용한 작업,공구류,,3. 화학(물질)적 요인,3.8 화재 / 폭발 위험,"압력 방출 장치 고장으로 공기
압축기 사용시 폭발 또는 호스
연결부 탈락에 의한 충격",-,"하
(1)","중
(2)","낮음
(2)",1. 압력 방출 장치 등 안전 장치 수시 점검으로 이상 유무 확인
